movieId,title,genres,poster
287,Nina Takes a Lover (1994),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/287.jpg
288,Natural Born Killers (1994),Action|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/288.jpg
289,Only You (1994),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/289.jpg
290,Once Were Warriors (1994),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/290.jpg
291,Poison Ivy II (1996),Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/291.jpg
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/292.jpg
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/293.jpg
294,"Perez Family, The (1995)",Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/294.jpg
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/295.jpg
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/296.jpg
298,Pushing Hands (Tui shou) (1992),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/298.jpg
299,Priest (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/299.jpg
300,Quiz Show (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/300.jpg
301,Picture Bride (Bijo photo) (1994),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/301.jpg
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/302.jpg
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/303.jpg
304,Roommates (1995),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/304.jpg
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/305.jpg
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/306.jpg
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/307.jpg
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/308.jpg
310,Rent-a-Kid (1995),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/310.jpg
311,Relative Fear (1994),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/311.jpg
312,Stuart Saves His Family (1995),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/312.jpg
313,"Swan Princess, The (1994)",Animation|Children,https://storage.googleapis.com/movielens-posters/MLP-20M/313.jpg
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,https://storage.googleapis.com/movielens-posters/MLP-20M/314.jpg
315,"Specialist, The (1994)",Action|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/315.jpg
316,Stargate (1994),Action|Adventure|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/316.jpg
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/317.jpg
318,"Shawshank Redemption, The (1994)",Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/318.jpg
319,Shallow Grave (1994),Comedy|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/319.jpg
320,Suture (1993),Film-Noir|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/320.jpg
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/321.jpg
322,Swimming with Sharks (1995),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/322.jpg
324,"Sum of Us, The (1994)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/324.jpg
325,National Lampoon's Senior Trip (1995),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/325.jpg
326,To Live (Huozhe) (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/326.jpg
327,Tank Girl (1995),Action|Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/327.jpg
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/328.jpg
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/329.jpg
330,Tales from the Hood (1995),Action|Crime|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/330.jpg
331,Tom & Viv (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/331.jpg
332,Village of the Damned (1995),Horror|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/332.jpg
333,Tommy Boy (1995),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/333.jpg
334,Vanya on 42nd Street (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/334.jpg
335,Underneath (1995),Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/335.jpg
336,"Walking Dead, The (1995)",Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/336.jpg
337,What's Eating Gilbert Grape (1993),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/337.jpg
338,Virtuosity (1995),Action|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/338.jpg
339,While You Were Sleeping (1995),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/339.jpg
340,"War, The (1994)",Adventure|Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/340.jpg
341,Double Happiness (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/341.jpg
342,Muriel's Wedding (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/342.jpg
343,"Baby-Sitters Club, The (1995)",Children,https://storage.googleapis.com/movielens-posters/MLP-20M/343.jpg
344,Ace Ventura: Pet Detective (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/344.jpg
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/345.jpg
346,Backbeat (1993),Drama|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/346.jpg
347,Bitter Moon (1992),Drama|Film-Noir|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/347.jpg
348,Bullets Over Broadway (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/348.jpg
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/349.jpg
350,"Client, The (1994)",Drama|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/350.jpg
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/351.jpg
352,Crooklyn (1994),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/352.jpg
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/353.jpg
354,Cobb (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/354.jpg
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/355.jpg
356,Forrest Gump (1994),Comedy|Drama|Romance|War,https://storage.googleapis.com/movielens-posters/MLP-20M/356.jpg
357,Four Weddings and a Funeral (1994),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/357.jpg
358,Higher Learning (1995),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/358.jpg
359,I Like It Like That (1994),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/359.jpg
360,I Love Trouble (1994),Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/360.jpg
361,It Could Happen to You (1994),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/361.jpg
362,"Jungle Book, The (1994)",Adventure|Children|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/362.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/363.jpg
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/364.jpg
365,Little Buddha (1993),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/365.jpg
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/366.jpg
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/367.jpg
368,Maverick (1994),Adventure|Comedy|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/368.jpg
369,Mrs. Parker and the Vicious Circle (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/369.jpg
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/370.jpg
371,"Paper, The (1994)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/371.jpg
372,Reality Bites (1994),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/372.jpg
373,Red Rock West (1992),Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/373.jpg
374,Richie Rich (1994),Children|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/374.jpg
376,"River Wild, The (1994)",Action|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/376.jpg
377,Speed (1994),Action|Romance|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/377.jpg
378,Speechless (1994),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/378.jpg
379,Timecop (1994),Action|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/379.jpg
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/380.jpg
381,When a Man Loves a Woman (1994),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/381.jpg
382,Wolf (1994),Drama|Horror|Romance|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/382.jpg
383,Wyatt Earp (1994),Western,https://storage.googleapis.com/movielens-posters/MLP-20M/383.jpg
384,Bad Company (1995),Action|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/384.jpg
385,"Man of No Importance, A (1994)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/385.jpg
386,S.F.W. (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/386.jpg
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/387.jpg
388,Boys Life (1995),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/388.jpg
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,https://storage.googleapis.com/movielens-posters/MLP-20M/389.jpg
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/390.jpg
391,Jason's Lyric (1994),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/391.jpg
393,Street Fighter (1994),Action|Adventure|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/393.jpg
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/405.jpg
406,Federal Hill (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/406.jpg
407,In the Mouth of Madness (1995),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/407.jpg
408,8 Seconds (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/408.jpg
409,Above the Rim (1994),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/409.jpg
410,Addams Family Values (1993),Children|Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/410.jpg
412,"Age of Innocence, The (1993)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/412.jpg
413,Airheads (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/413.jpg
414,"Air Up There, The (1994)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/414.jpg
415,Another Stakeout (1993),Comedy|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/415.jpg
416,Bad Girls (1994),Western,https://storage.googleapis.com/movielens-posters/MLP-20M/416.jpg
417,Barcelona (1994),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/417.jpg
418,Being Human (1993),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/418.jpg
419,"Beverly Hillbillies, The (1993)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/419.jpg
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/420.jpg
421,Black Beauty (1994),Adventure|Children|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/421.jpg
422,Blink (1994),Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/422.jpg
423,Blown Away (1994),Action|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/423.jpg
424,Blue Chips (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/424.jpg
425,Blue Sky (1994),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/425.jpg
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/426.jpg
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/427.jpg
428,"Bronx Tale, A (1993)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/428.jpg
429,Cabin Boy (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/429.jpg
430,Calendar Girl (1993),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/430.jpg
431,Carlito's Way (1993),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/431.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/432.jpg
433,Clean Slate (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/433.jpg
434,Cliffhanger (1993),Action|Adventure|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/434.jpg
435,Coneheads (1993),Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/435.jpg
436,Color of Night (1994),Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/436.jpg
437,Cops and Robbersons (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/437.jpg
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/438.jpg
440,Dave (1993),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/440.jpg
441,Dazed and Confused (1993),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/441.jpg
442,Demolition Man (1993),Action|Adventure|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/442.jpg
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/444.jpg
445,Fatal Instinct (1993),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/445.jpg
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/446.jpg
448,Fearless (1993),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/448.jpg
449,Fear of a Black Hat (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/449.jpg
450,With Honors (1994),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/450.jpg
451,Flesh and Bone (1993),Drama|Mystery|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/451.jpg
452,Widows' Peak (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/452.jpg
453,For Love or Money (1993),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/453.jpg
454,"Firm, The (1993)",Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/454.jpg
455,Free Willy (1993),Adventure|Children|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/455.jpg
456,Fresh (1994),Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/456.jpg
457,"Fugitive, The (1993)",Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/457.jpg
458,Geronimo: An American Legend (1993),Drama|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/458.jpg
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/459.jpg
460,Getting Even with Dad (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/460.jpg
461,Go Fish (1994),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/461.jpg
464,Hard Target (1993),Action|Adventure|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/464.jpg
466,Hot Shots! Part Deux (1993),Action|Comedy|War,https://storage.googleapis.com/movielens-posters/MLP-20M/466.jpg
467,Live Nude Girls (1995),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/467.jpg
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/468.jpg
469,"House of the Spirits, The (1993)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/469.jpg
470,House Party 3 (1994),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/470.jpg
471,"Hudsucker Proxy, The (1994)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/471.jpg
